file_id,lexical_richness,syntactic_richness,semantic_accuracy_n,semantic_accuracy_v,semantic_accuracy_n_v,semantic_accuracy_c,semantic_richness_n,semantic_clarity_n,semantic_noise_n
1.2.1_在屋外的黑暗中洗涤_1,5.097062181466999,2.2791994113575424,3.686868686868687,9.049723756906078,7.1535714285714285,7.857908847184986,0.12421580928481804,0.03680642036806419,8.805318135219501
1.2.1_在屋外的黑暗中洗涤_2,5.130673072502077,2.2006999586449294,4.573333333333333,9.987878787878788,8.295833333333333,8.64066852367688,0.09652509652509654,0.035476190476190474,7.003684495867775
1.2.1_在屋外的黑暗中洗涤_3,5.123162772783257,2.2413487963195395,4.494252873563219,8.75,7.32046332046332,7.225543478260869,0.11538461538461535,0.06433073785687803,15.867223531534226
1.2.1_在屋外的黑暗中洗涤_4,5.150927673417376,2.1967399423477705,4.6117647058823525,9.454545454545455,7.7322175732217575,8.382271468144044,0.10598503740648384,0.04343891402714932,11.570253642542685
1.2.2_不可制造偶像_0,5.12873430968912,2.206020279289807,4.135135135135135,8.784530386740332,7.017123287671233,7.713178294573644,0.13874999999999998,0.04054054054054054,8.078919571450125
1.2.2_不可制造偶像_1,5.156120586750281,2.1852724564846806,4.459183673469388,8.83419689119171,7.360824742268041,7.471177944862156,0.12405063291139241,0.045599489795918366,9.859104146995422
1.2.2_不可制造偶像_2,5.065898134359411,2.1735313311283173,3.9315068493150687,9.202247191011235,7.669322709163347,7.853521126760564,0.08848484848484849,0.023552030761836096,5.422574608134102
1.2.3_青年近卫军_0,5.2049044038033685,2.233666608073188,4.608247422680412,10.464705882352941,8.337078651685394,8.655555555555555,0.12532299741602065,0.03662101861824896,8.27543120512988
1.2.3_青年近卫军_1,5.092708728256998,2.202333634658114,4.797752808988764,9.391566265060241,7.788235294117647,8.17231638418079,0.11513583441138422,0.04987187068795584,8.723459478204791
1.2.4_兵士们默默无言_0,5.225467915113346,2.185965223214601,4.0675675675675675,11.126506024096386,8.95,8.885793871866296,0.09585492227979275,0.024411508282476017,8.717725956409081
1.2.5_星星是冰冷的玩具_0,5.173361240440765,2.170634144549844,4.21,8.447058823529412,6.877777777777778,7.588235294117647,0.13106159895150718,0.035507246376811595,9.330091085590993
1.2.5_星星是冰冷的玩具_1,5.27885712882022,2.201296788539025,3.776595744680851,8.675977653631286,6.989010989010989,7.238605898123325,0.12368421052631584,0.06018237082066867,21.74418801200127
1.2.5_星星是冰冷的玩具_2,5.2395924287964055,2.185944017550227,4.612244897959184,8.955696202531646,7.29296875,7.517333333333333,0.12945838837516507,0.038033395176252316,14.258039162413395
